time,open,high,low,close
1777984680,7262.5,7263.25,7262,7262.5
1777984740,7262.5,7263.25,7262.25,7262.5
1777984800,7262.5,7262.5,7261.25,7261.5
1777984860,7261.25,7262,7261.25,7261.75
1777984920,7261.5,7262.5,7261.25,7262.25
1777984980,7262,7263.25,7262,7263.25
1777985040,7263,7263.25,7261.25,7261.5
1777985100,7261.75,7262.75,7261.25,7261.5
1777985160,7261.5,7262.5,7261.25,7261.75
1777985220,7261.75,7262,7261.75,7262
1777985280,7262,7262,7260.25,7261.25
1777985340,7261.25,7261.25,7260.75,7261.25
1777985400,7261.25,7261.5,7260.5,7261
1777985460,7261.25,7261.75,7261,7261.75
1777985520,7262,7262,7261.5,7261.5
1777985580,7261.25,7261.5,7260.75,7261.5
1777985640,7261.5,7262,7261.25,7262
1777985700,7262,7262.75,7261.75,7262.5
1777985760,7262.75,7262.75,7262.25,7262.75
1777985820,7262.5,7263,7262.25,7262.25
1777985880,7262.25,7262.75,7261.75,7262.25
1777985940,7262,7262.25,7261.5,7261.75
1777986000,7261.75,7262.25,7261.5,7261.75
1777986060,7261.75,7262.75,7261.75,7261.75
1777986120,7261.5,7262.5,7261.5,7262.5
1777986180,7262.25,7263.75,7262.25,7263.5
1777986240,7263.5,7264.75,7263.5,7264
1777986300,7264,7265,7264,7264.75
1777986360,7265,7265.25,7264.5,7265.25
1777986420,7265,7265.75,7264.75,7265.5
1777986480,7265.5,7267.75,7265.5,7267
1777986540,7267.25,7268.75,7266.5,7267
1777986600,7267,7267.75,7266.75,7267
1777986660,7267,7267.75,7266,7266.25
1777986720,7266.5,7266.75,7265.75,7266
1777986780,7266,7266.25,7265.5,7266
1777986840,7266,7266.25,7265,7266
1777986900,7266,7266.75,7265.5,7265.5
1777986960,7265.25,7265.75,7264.75,7265
1777987020,7264.75,7265.5,7264.75,7265
1777987080,7264.75,7265.5,7264.25,7264.5
1777987140,7264.25,7265,7264,7264.25
1777987200,7264.25,7265,7263.75,7264.5
1777987260,7264.5,7264.5,7263.25,7264
1777987320,7263.75,7263.75,7262.75,7263.25
1777987380,7263.5,7263.75,7263,7263
1777987440,7263,7263.5,7262.5,7262.75
1777987500,7263,7266,7263,7265
1777987560,7265,7266.25,7265,7266
1777987620,7266,7267.25,7265.75,7267.25
1777987680,7267,7267.5,7265.5,7267.5
1777987740,7267.5,7267.5,7266.25,7267.25
1777987800,7267.5,7270.75,7265.75,7267.5
1777987860,7267.75,7267.75,7264.25,7267
1777987920,7266.75,7268.25,7266,7267.75
1777987980,7268,7270.75,7267.5,7270.75
1777988040,7270.75,7272,7269.5,7271.75
1777988100,7272,7272.75,7270.25,7272.5
1777988160,7272.75,7274,7271.25,7272
1777988220,7271.75,7272,7269.25,7270.5
1777988280,7270.25,7270.25,7268,7268.5
1777988340,7268.75,7270.75,7268.5,7269.5
1777988400,7269.5,7271.25,7269,7270.75
1777988460,7270.75,7273,7270.75,7273
1777988520,7272.75,7273,7269.5,7270.5
1777988580,7270.25,7271,7267,7267.5
1777988640,7267.5,7271.75,7267.25,7271.5
1777988700,7271.5,7274.75,7271,7274.25
1777988760,7274,7274.75,7273.5,7274.5
1777988820,7274.25,7275.25,7272.25,7273.75
1777988880,7273.75,7274,7272.25,7273.75
1777988940,7273.5,7274,7270,7270.75
1777989000,7270.75,7276.5,7270.5,7276.25
1777989060,7276.25,7277.25,7274.75,7276.75
1777989120,7276.75,7276.75,7274.75,7275.25
1777989180,7275.25,7276,7274.5,7275
1777989240,7274.75,7275.25,7271.75,7272.75
1777989300,7272.75,7274.25,7272,7273.5
1777989360,7273.5,7274.75,7273,7274.5
1777989420,7274.25,7274.75,7272.75,7273.25
1777989480,7273,7274.25,7272.75,7273.75
1777989540,7273.5,7275,7273,7275
1777989600,7275,7275.25,7270.5,7273.75
1777989660,7273.75,7277.25,7273.5,7277
1777989720,7277,7277.25,7274.5,7274.75
1777989780,7275,7276.75,7274.5,7276
1777989840,7276.25,7277.25,7275.75,7277
1777989900,7277,7277.25,7275.75,7275.75
1777989960,7276,7278.75,7275.75,7277.75
1777990020,7277.75,7279.25,7277.5,7278.75
1777990080,7279,7282,7278,7279.75
1777990140,7279.75,7281.5,7279.25,7281.25
1777990200,7281.5,7283.5,7280.25,7280.75
1777990260,7281,7281.75,7279.75,7281.5
1777990320,7281.5,7281.75,7280,7280.25
1777990380,7280,7281,7272.25,7275.5
1777990440,7275.5,7276,7270.75,7272.25
1777990500,7272.25,7272.75,7269.5,7272.25
1777990560,7272.25,7273.5,7269.25,7273.25
1777990620,7273.25,7276,7271.75,7275.75
1777990680,7275.75,7276.75,7266.75,7270
1777990740,7269.75,7272,7268.5,7270.75
1777990800,7270.5,7272,7269,7270.5
1777990860,7270.5,7272,7270.25,7271.5
1777990920,7271.75,7278.75,7271.5,7277.5
1777990980,7277.75,7279.5,7276.75,7278
1777991040,7278,7281.75,7277.75,7280.75
1777991100,7280.75,7286.25,7280.5,7283
1777991160,7283,7284,7281.25,7281.75
1777991220,7281.5,7282.75,7280.5,7281
1777991280,7281,7283.5,7280.25,7283.25
1777991340,7283.25,7284,7282.25,7282.5
1777991400,7282.5,7283.5,7280.75,7281
1777991460,7281,7281,7278.5,7278.75
1777991520,7278.75,7279.75,7277.75,7279.25
1777991580,7279.25,7279.75,7277.5,7278.25
1777991640,7278,7280,7277.75,7279.5
1777991700,7279.5,7280,7278.5,7279.25
1777991760,7279,7281,7278.25,7279
1777991820,7279,7279,7276,7277.25
1777991880,7277,7277.25,7274.75,7276
1777991940,7275.75,7276.75,7275.5,7276
1777992000,7276,7277,7275.5,7276.5
1777992060,7276.25,7279.5,7276.25,7278.75
1777992120,7278.75,7280,7278.75,7279.25
1777992180,7279,7280,7278.25,7279.5
1777992240,7279.5,7279.5,7275.75,7276.25
1777992300,7276.25,7276.25,7274.75,7275.25
1777992360,7275.5,7277.25,7274.5,7275
1777992420,7275,7276.25,7273,7273.75
1777992480,7273.5,7278,7273.25,7277.25
1777992540,7277.25,7278,7276,7276.25
1777992600,7276.25,7276.25,7274.75,7275.25
1777992660,7275.25,7275.75,7274,7275
1777992720,7275.25,7277.25,7274.75,7277
1777992780,7276.75,7277.75,7275.75,7277
1777992840,7277,7278.5,7276.25,7278.5
1777992900,7278.5,7280.25,7278.5,7278.75
1777992960,7278.75,7280,7278,7279.5
1777993020,7279.5,7279.75,7278,7279
1777993080,7278.75,7279.25,7278.25,7278.75
1777993140,7278.75,7281,7278.75,7280.75
1777993200,7280.5,7281.75,7279.25,7279.75
1777993260,7279.75,7281.5,7279.5,7281.25
1777993320,7281.25,7281.25,7280.5,7281.25
1777993380,7281.25,7283,7281,7282.5
1777993440,7282.25,7284.5,7282.25,7284
1777993500,7284.25,7284.75,7283.5,7284.25
1777993560,7284.25,7285.75,7283.5,7285.25
1777993620,7285.25,7285.75,7283.5,7284.5
1777993680,7284.25,7284.5,7282,7282.5
1777993740,7282.5,7283.5,7282,7282.5
1777993800,7282.5,7283.25,7282.25,7282.75
1777993860,7282.75,7284,7282.5,7283.5
1777993920,7283.5,7285.5,7283.25,7285
1777993980,7285,7285.75,7283.75,7284.25
1777994040,7284,7285,7283.5,7284.75
1777994100,7284.75,7285.75,7284.25,7285
1777994160,7285,7285,7283.5,7284
1777994220,7283.75,7284.5,7283.25,7283.5
1777994280,7283.5,7284.5,7283.25,7284.5
1777994340,7284.25,7285,7282.75,7283
1777994400,7283.25,7283.5,7281.25,7282
1777994460,7281.75,7284,7281.75,7284
1777994520,7284,7284.25,7282.75,7283.5
1777994580,7283.25,7283.75,7281.75,7282.75
1777994640,7282.75,7282.75,7280.25,7280.75
1777994700,7280.75,7281.5,7280.25,7281.5
1777994760,7281.25,7284.25,7281,7283.25
1777994820,7283,7283.5,7282,7282.25
1777994880,7282.25,7283,7282,7282
1777994940,7281.75,7284.25,7281.5,7284.25
1777995000,7284.25,7284.75,7282.5,7283
1777995060,7283,7283,7282,7282.25
1777995120,7282.25,7282.75,7279.75,7280
1777995180,7280,7280.75,7278.5,7278.75
1777995240,7278.75,7279.25,7278.5,7279
1777995300,7279,7281.5,7278.75,7280.75
1777995360,7280.75,7281.25,7280.25,7281.25
1777995420,7281.25,7281.5,7280,7280.75
1777995480,7280.75,7281,7280.5,7280.75
1777995540,7280.5,7281.25,7279.5,7280.75
1777995600,7280.75,7281,7279.5,7279.75
1777995660,7280,7280.5,7279.75,7279.75
1777995720,7280,7281,7279.25,7279.75
1777995780,7279.75,7280,7279,7279.75
1777995840,7279.5,7281,7279.5,7280.5
1777995900,7280.5,7282.75,7280.5,7281.75
1777995960,7282,7283.5,7281.75,7283
1777996020,7283,7283.25,7282,7282
1777996080,7282,7282.5,7281.5,7281.75
1777996140,7281.75,7282.5,7281.25,7282.25
1777996200,7282.25,7283.25,7282.25,7283
1777996260,7282.75,7283.5,7282.25,7282.75
1777996320,7282.75,7282.75,7281.5,7282.5
1777996380,7282.5,7282.5,7281.25,7281.75
1777996440,7281.5,7282,7280.75,7281.5
1777996500,7281.5,7281.5,7280.25,7280.25
1777996560,7280.25,7281.5,7280.25,7280.25
1777996620,7280.25,7280.75,7279,7280
1777996680,7280,7280,7278.75,7279.75
1777996740,7279.75,7280,7279,7279.5
1777996800,7279.75,7280.75,7279.5,7280.25
1777996860,7280,7281.25,7279.25,7281
1777996920,7281,7283,7280.5,7282.5
1777996980,7282.5,7282.75,7281.5,7281.5
1777997040,7281.75,7282.5,7281.25,7282.25
1777997100,7282.25,7284,7282.25,7284
1777997160,7284,7284.5,7283.5,7284
1777997220,7284,7284.75,7283.25,7284.5
1777997280,7284.25,7284.5,7284,7284
1777997340,7284.25,7284.75,7283.75,7284
1777997400,7284,7285,7284,7285
1777997460,7284.75,7285,7284.25,7284.5
1777997520,7284.25,7285,7284,7284.5
1777997580,7284.5,7285,7284.25,7284.5
1777997640,7284.75,7285.25,7284,7284
1777997700,7284.25,7284.75,7284,7284.5
1777997760,7284.5,7285.25,7284.25,7285
1777997820,7285,7285.5,7283,7283.25
1777997880,7283.25,7284.5,7283.25,7284.5
1777997940,7284.5,7285.25,7284,7285.25
1777998000,7285.25,7287.5,7284.75,7287.25
1777998060,7287.25,7288,7286.75,7286.75
1777998120,7287,7287,7286.5,7286.75
1777998180,7287,7287,7286,7286.5
1777998240,7286.5,7287,7286,7286.5
1777998300,7286.5,7287,7286.25,7286.5
1777998360,7286.5,7287.5,7285.75,7287
1777998420,7287.25,7287.25,7282.25,7282.75
1777998480,7282.5,7285.25,7279,7284.5
1777998540,7284.5,7285.25,7284,7285.25
1777998600,7285.25,7285.5,7284.25,7284.75
1777998660,7285,7285,7283.25,7284
1777998720,7283.75,7285,7283.5,7284.75
1777998780,7284.5,7284.75,7283.75,7284
1777998840,7284.25,7284.25,7282.5,7284
1777998900,7284.25,7285.25,7283.25,7284.75
1777998960,7284.5,7286,7284.5,7285.75
1777999020,7285.5,7285.75,7285,7285.75
1777999080,7285.75,7286,7284.5,7285
1777999140,7285,7285,7283.5,7283.5
1777999200,7283.5,7283.75,7282,7282.25
1777999260,7282.25,7284,7282.25,7283.75
1777999320,7284,7284.5,7283.5,7283.5
1777999380,7283.5,7283.75,7281.75,7282.5
1777999440,7282.5,7283.75,7282.5,7283.5
1777999500,7283.75,7284.75,7282.75,7284.5
1777999560,7284.5,7285.75,7284,7285.25
1777999620,7285.25,7286.75,7285.25,7286.5
1777999680,7286.5,7286.75,7285.5,7285.75
1777999740,7285.75,7286.25,7285.25,7285.5
1777999800,7285.5,7286,7285.25,7285.5
1777999860,7285.5,7285.5,7284.5,7285.25
1777999920,7285.25,7285.5,7284.75,7285
1777999980,7284.75,7285.25,7284,7284.75
1778000040,7284.5,7285.25,7284.5,7284.5
1778000100,7284.5,7286,7284.25,7286
1778000160,7285.75,7286,7284.75,7285.25
1778000220,7285.5,7285.75,7284.75,7285.25
1778000280,7285.5,7285.5,7284.5,7284.5
1778000340,7284.5,7284.75,7283.75,7284
1778000400,7284,7284,7282.5,7283.75
1778000460,7283.75,7284.5,7283.5,7283.5
1778000520,7283.75,7284.25,7283.25,7283.75
1778000580,7283.75,7284.75,7283.5,7284.75
1778000640,7284.75,7285,7284.25,7284.25
1778000700,7284.25,7284.5,7283.75,7284.5
1778000760,7284.5,7284.75,7283.75,7284
1778000820,7283.75,7284,7282.5,7282.5
1778000880,7282.75,7283,7281.75,7281.75
1778000940,7282,7282,7280.25,7281.5
1778001000,7281.5,7281.75,7280.25,7281.5
1778001060,7281.5,7282,7281,7281.75
1778001120,7282,7282.75,7281.75,7282
1778001180,7282,7282.75,7281.5,7281.5
1778001240,7281.5,7282.5,7281.25,7281.75
1778001300,7282,7283.25,7281.75,7283.25
1778001360,7283,7283.75,7282.5,7283.25
1778001420,7283.25,7283.5,7282.75,7283.5
1778001480,7283.25,7285.75,7283.25,7283.75
1778001540,7284,7285,7283.25,7285
1778001600,7285,7285.5,7283.75,7285
1778001660,7285.25,7286,7284.75,7285.25
1778001720,7285.25,7286,7284.75,7285.25
1778001780,7285,7285.25,7284.25,7284.25
1778001840,7284.25,7285,7284.25,7285
1778001900,7285,7285.5,7285,7285.5
1778001960,7285.5,7287,7285,7287
1778002020,7286.75,7287,7286.25,7286.75
1778002080,7286.75,7287,7286,7286.75
1778002140,7286.5,7288,7286.25,7287.75
1778002200,7287.75,7289,7287.5,7288
1778002260,7288,7288.25,7286.75,7287
1778002320,7287,7288.25,7286.25,7287
1778002380,7287,7287.75,7286.75,7287.5
1778002440,7287.5,7287.5,7286.5,7287.5
1778002500,7287.25,7288,7287,7287.75
1778002560,7287.75,7289.5,7287.75,7289.25
1778002620,7289.25,7289.5,7288,7288.25
1778002680,7288.25,7288.25,7287.75,7287.75
1778002740,7287.75,7288,7287.25,7287.5
1778002800,7287.5,7288,7287,7287.75
1778002860,7287.5,7288.5,7287.25,7288.5
1778002920,7288.5,7288.5,7288,7288.25
1778002980,7288.5,7288.5,7288,7288.5
1778003040,7288.25,7288.5,7287.5,7287.5
1778003100,7287.75,7288.5,7287.75,7288
1778003160,7288.25,7288.75,7288,7288
1778003220,7288,7288.5,7287.75,7288.25
1778003280,7288.25,7288.75,7288,7288.5
1778003340,7288.5,7288.75,7288,7288
1778003400,7288.25,7289,7288,7288.75
1778003460,7288.5,7290,7288.5,7289.75
1778003520,7290,7291,7289.75,7290.5
1778003580,7290.75,7291.25,7290.5,7290.75
1778003640,7290.5,7290.75,7289.75,7290.25
1778003700,7290,7291.5,7289.75,7290.25
1778003760,7290.25,7290.75,7290,7290.5
1778003820,7290.75,7290.75,7289.75,7290.25
1778003880,7290,7290.25,7289.5,7289.75
1778003940,7289.75,7289.75,7289.25,7289.25
1778004000,7289.25,7290.25,7289,7290
1778004060,7290,7290.25,7289.75,7290
1778004120,7290.25,7291,7290.25,7291
1778004180,7290.75,7291,7290.25,7290.5
1778004240,7290.5,7291,7290,7291
1778004300,7291,7291.25,7290.25,7290.5
1778004360,7290.75,7291,7290.5,7291
1778004420,7291,7292.75,7290.75,7291.75
1778004480,7291.75,7292.75,7291.75,7292
1778004540,7292,7292,7291.5,7291.5
1778004600,7291.75,7292.5,7291.25,7292.25
1778004660,7292.25,7293.5,7292,7293
1778004720,7293,7295.25,7293,7294.75
1778004780,7295,7295,7294,7294.75
1778004840,7294.75,7295.75,7294.25,7295.5
1778004900,7295.5,7296.25,7294.75,7294.75
1778004960,7294.75,7295,7294,7294.25
1778005020,7294.5,7294.75,7294,7294.25
1778005080,7294.5,7294.75,7294,7294.25
1778005140,7294.5,7295,7293.75,7294
1778005200,7294,7294.75,7294,7294.75
1778005260,7294.5,7295.75,7294.25,7295.5
1778005320,7295.5,7295.5,7295,7295.25
1778005380,7295.5,7295.75,7294.5,7294.75
1778005440,7295,7295.25,7294,7294
1778005500,7294.25,7294.5,7293.5,7294.25
1778005560,7294,7294.75,7293.75,7294
1778005620,7294.25,7295.25,7294,7294.75
1778005680,7295,7295.75,7294.5,7294.5
1778005740,7294.5,7294.5,7293.75,7293.75
1778005800,7294,7294.5,7293.75,7294
1778005860,7294,7294.25,7293.5,7293.5
1778005920,7293.75,7293.75,7292.75,7292.75
1778005980,7292.75,7293.25,7292.5,7293
1778006040,7293.25,7293.5,7291.75,7291.75
1778006100,7292,7293.25,7291.75,7292.75
1778006160,7292.75,7293.25,7292.5,7292.75
1778006220,7293,7293.25,7292.75,7293.25
1778006280,7293,7293,7291.75,7292
1778006340,7292,7292,7290.5,7290.5
1778006400,7290.5,7291.5,7290.25,7290.75
1778006460,7290.75,7291.5,7290.5,7291
1778006520,7291.25,7292.25,7291.25,7292
1778006580,7292,7292.25,7291.5,7291.5
1778006640,7291.75,7292.25,7291.5,7291.75
1778006700,7291.75,7292.75,7291.5,7292.5
1778006760,7292.25,7293,7292.25,7292.75
1778006820,7292.5,7293.75,7292.5,7293.5
1778006880,7293.5,7293.75,7292.75,7293
1778006940,7293,7293.5,7292.75,7293
1778007000,7293.25,7293.75,7293,7293.25
1778007060,7293.5,7294,7292.5,7292.5
1778007120,7292.5,7292.5,7291.25,7291.5
1778007180,7291.5,7291.75,7290.5,7291.5
1778007240,7291.5,7292.5,7291,7292
1778007300,7292.25,7293,7291.75,7291.75
1778007360,7292,7292.75,7291.75,7292.5
1778007420,7292.5,7293,7292,7292.5
1778007480,7292.5,7293,7292.25,7292.5
1778007540,7292.75,7293,7292.25,7292.75
1778007600,7292.75,7292.75,7292.25,7292.5
1778007660,7292.5,7293.75,7292.5,7293.5
1778007720,7293.75,7294,7293.25,7293.25
1778007780,7293.5,7294.25,7293.25,7294.25
1778007840,7294.25,7294.5,7293.75,7294.25
1778007900,7294.25,7295.5,7294,7295
1778007960,7295,7296,7295,7295.5
1778008020,7295.5,7296.25,7295.25,7296
1778008080,7296,7296,7295,7295.25
1778008140,7295,7296.75,7295,7296.75
1778008200,7296.5,7298.5,7296.25,7298.25
1778008260,7298.5,7299.5,7297.25,7297.75
